0,1,2,3,4,5
          17,Percentage,W06000015,Cardiff,WIMD,Most deprived 10% LSOAs in Wales (ranks 1-191)
          26,Percentage,W06000015,Cardiff,WIMD,Most deprived 20% LSOAs in Wales (ranks 1-382)
          34,Percentage,W06000015,Cardiff,WIMD,Most deprived 30% LSOAs in Wales (ranks 1-574)
          44,Percentage,W06000015,Cardiff,WIMD,Most deprived 50% LSOAs in Wales (ranks 1-958)
          18,Percentage,W06000015,Cardiff,Income,Most deprived 10% LSOAs in Wales (ranks 1-191)
          26,Percentage,W06000015,Cardiff,Income,Most deprived 20% LSOAs in Wales (ranks 1-382)
          34,Percentage,W06000015,Cardiff,Income,Most deprived 30% LSOAs in Wales (ranks 1-574)
          44,Percentage,W06000015,Cardiff,Income,Most deprived 50% LSOAs in Wales (ranks 1-958)
          12,Percentage,W06000015,Cardiff,Employment,Most deprived 10% LSOAs in Wales (ranks 1-191)
          20,Percentage,W06000015,Cardiff,Employment,Most deprived 20% LSOAs in Wales (ranks 1-382)
          28,Percentage,W06000015,Cardiff,Employment,Most deprived 30% LSOAs in Wales (ranks 1-574)
          39,Percentage,W06000015,Cardiff,Employment,Most deprived 50% LSOAs in Wales (ranks 1-958)
          16,Percentage,W06000015,Cardiff,Health,Most deprived 10% LSOAs in Wales (ranks 1-191)
          24,Percentage,W06000015,Cardiff,Health,Most deprived 20% LSOAs in Wales (ranks 1-382)
          30,Percentage,W06000015,Cardiff,Health,Most deprived 30% LSOAs in Wales (ranks 1-574)
          45,Percentage,W06000015,Cardiff,Health,Most deprived 50% LSOAs in Wales (ranks 1-958)
          10,Percentage,W06000015,Cardiff,Education,Most deprived 10% LSOAs in Wales (ranks 1-191)
          17,Percentage,W06000015,Cardiff,Education,Most deprived 20% LSOAs in Wales (ranks 1-382)
          25,Percentage,W06000015,Cardiff,Education,Most deprived 30% LSOAs in Wales (ranks 1-574)
          40,Percentage,W06000015,Cardiff,Education,Most deprived 50% LSOAs in Wales (ranks 1-958)
           0,Percentage,W06000015,Cardiff,Access to services,Most deprived 10% LSOAs in Wales (ranks 1-191)
           0,Percentage,W06000015,Cardiff,Access to services,Most deprived 20% LSOAs in Wales (ranks 1-382)
           3,Percentage,W06000015,Cardiff,Access to services,Most deprived 30% LSOAs in Wales (ranks 1-574)
          22,Percentage,W06000015,Cardiff,Access to services,Most deprived 50% LSOAs in Wales (ranks 1-958)
          33,Percentage,W06000015,Cardiff,Housing,Most deprived 10% LSOAs in Wales (ranks 1-191)
          44,Percentage,W06000015,Cardiff,Housing,Most deprived 20% LSOAs in Wales (ranks 1-382)
          53,Percentage,W06000015,Cardiff,Housing,Most deprived 30% LSOAs in Wales (ranks 1-574)
          65,Percentage,W06000015,Cardiff,Housing,Most deprived 50% LSOAs in Wales (ranks 1-958)
          11,Percentage,W06000015,Cardiff,Community safety,Most deprived 10% LSOAs in Wales (ranks 1-191)
          22,Percentage,W06000015,Cardiff,Community safety,Most deprived 20% LSOAs in Wales (ranks 1-382)
          32,Percentage,W06000015,Cardiff,Community safety,Most deprived 30% LSOAs in Wales (ranks 1-574)
          47,Percentage,W06000015,Cardiff,Community safety,Most deprived 50% LSOAs in Wales (ranks 1-958)
          39,Percentage,W06000015,Cardiff,Physical environment,Most deprived 10% LSOAs in Wales (ranks 1-191)
          61,Percentage,W06000015,Cardiff,Physical environment,Most deprived 20% LSOAs in Wales (ranks 1-382)
          77,Percentage,W06000015,Cardiff,Physical environment,Most deprived 30% LSOAs in Wales (ranks 1-574)
          94,Percentage,W06000015,Cardiff,Physical environment,Most deprived 50% LSOAs in Wales (ranks 1-958)
          13,Percentage,W06000016,Rhondda Cynon Taf,WIMD,Most deprived 10% LSOAs in Wales (ranks 1-191)
          24,Percentage,W06000016,Rhondda Cynon Taf,WIMD,Most deprived 20% LSOAs in Wales (ranks 1-382)
          42,Percentage,W06000016,Rhondda Cynon Taf,WIMD,Most deprived 30% LSOAs in Wales (ranks 1-574)
          64,Percentage,W06000016,Rhondda Cynon Taf,WIMD,Most deprived 50% LSOAs in Wales (ranks 1-958)
           9,Percentage,W06000016,Rhondda Cynon Taf,Income,Most deprived 10% LSOAs in Wales (ranks 1-191)
          23,Percentage,W06000016,Rhondda Cynon Taf,Income,Most deprived 20% LSOAs in Wales (ranks 1-382)
          37,Percentage,W06000016,Rhondda Cynon Taf,Income,Most deprived 30% LSOAs in Wales (ranks 1-574)
          61,Percentage,W06000016,Rhondda Cynon Taf,Income,Most deprived 50% LSOAs in Wales (ranks 1-958)
          16,Percentage,W06000016,Rhondda Cynon Taf,Employment,Most deprived 10% LSOAs in Wales (ranks 1-191)
          29,Percentage,W06000016,Rhondda Cynon Taf,Employment,Most deprived 20% LSOAs in Wales (ranks 1-382)
          44,Percentage,W06000016,Rhondda Cynon Taf,Employment,Most deprived 30% LSOAs in Wales (ranks 1-574)
          67,Percentage,W06000016,Rhondda Cynon Taf,Employment,Most deprived 50% LSOAs in Wales (ranks 1-958)
          12,Percentage,W06000016,Rhondda Cynon Taf,Health,Most deprived 10% LSOAs in Wales (ranks 1-191)
          30,Percentage,W06000016,Rhondda Cynon Taf,Health,Most deprived 20% LSOAs in Wales (ranks 1-382)
          41,Percentage,W06000016,Rhondda Cynon Taf,Health,Most deprived 30% LSOAs in Wales (ranks 1-574)
          70,Percentage,W06000016,Rhondda Cynon Taf,Health,Most deprived 50% LSOAs in Wales (ranks 1-958)
          20,Percentage,W06000016,Rhondda Cynon Taf,Education,Most deprived 10% LSOAs in Wales (ranks 1-191)
          35,Percentage,W06000016,Rhondda Cynon Taf,Education,Most deprived 20% LSOAs in Wales (ranks 1-382)
          53,Percentage,W06000016,Rhondda Cynon Taf,Education,Most deprived 30% LSOAs in Wales (ranks 1-574)
          71,Percentage,W06000016,Rhondda Cynon Taf,Education,Most deprived 50% LSOAs in Wales (ranks 1-958)
           1,Percentage,W06000016,Rhondda Cynon Taf,Access to services,Most deprived 10% LSOAs in Wales (ranks 1-191)
           5,Percentage,W06000016,Rhondda Cynon Taf,Access to services,Most deprived 20% LSOAs in Wales (ranks 1-382)
          19,Percentage,W06000016,Rhondda Cynon Taf,Access to services,Most deprived 30% LSOAs in Wales (ranks 1-574)
          42,Percentage,W06000016,Rhondda Cynon Taf,Access to services,Most deprived 50% LSOAs in Wales (ranks 1-958)
           1,Percentage,W06000016,Rhondda Cynon Taf,Housing,Most deprived 10% LSOAs in Wales (ranks 1-191)
           5,Percentage,W06000016,Rhondda Cynon Taf,Housing,Most deprived 20% LSOAs in Wales (ranks 1-382)
          17,Percentage,W06000016,Rhondda Cynon Taf,Housing,Most deprived 30% LSOAs in Wales (ranks 1-574)
          47,Percentage,W06000016,Rhondda Cynon Taf,Housing,Most deprived 50% LSOAs in Wales (ranks 1-958)
           4,Percentage,W06000016,Rhondda Cynon Taf,Community safety,Most deprived 10% LSOAs in Wales (ranks 1-191)
          17,Percentage,W06000016,Rhondda Cynon Taf,Community safety,Most deprived 20% LSOAs in Wales (ranks 1-382)
          34,Percentage,W06000016,Rhondda Cynon Taf,Community safety,Most deprived 30% LSOAs in Wales (ranks 1-574)
          59,Percentage,W06000016,Rhondda Cynon Taf,Community safety,Most deprived 50% LSOAs in Wales (ranks 1-958)
          10,Percentage,W06000016,Rhondda Cynon Taf,Physical environment,Most deprived 10% LSOAs in Wales (ranks 1-191)
          27,Percentage,W06000016,Rhondda Cynon Taf,Physical environment,Most deprived 20% LSOAs in Wales (ranks 1-382)
          37,Percentage,W06000016,Rhondda Cynon Taf,Physical environment,Most deprived 30% LSOAs in Wales (ranks 1-574)
          61,Percentage,W06000016,Rhondda Cynon Taf,Physical environment,Most deprived 50% LSOAs in Wales (ranks 1-958)
          11,Percentage,W06000018,Caerphilly,WIMD,Most deprived 10% LSOAs in Wales (ranks 1-191)
          25,Percentage,W06000018,Caerphilly,WIMD,Most deprived 20% LSOAs in Wales (ranks 1-382)
          37,Percentage,W06000018,Caerphilly,WIMD,Most deprived 30% LSOAs in Wales (ranks 1-574)
          59,Percentage,W06000018,Caerphilly,WIMD,Most deprived 50% LSOAs in Wales (ranks 1-958)
           9,Percentage,W06000018,Caerphilly,Income,Most deprived 10% LSOAs in Wales (ranks 1-191)
          22,Percentage,W06000018,Caerphilly,Income,Most deprived 20% LSOAs in Wales (ranks 1-382)
          35,Percentage,W06000018,Caerphilly,Income,Most deprived 30% LSOAs in Wales (ranks 1-574)
          68,Percentage,W06000018,Caerphilly,Income,Most deprived 50% LSOAs in Wales (ranks 1-958)
          14,Percentage,W06000018,Caerphilly,Employment,Most deprived 10% LSOAs in Wales (ranks 1-191)
          26,Percentage,W06000018,Caerphilly,Employment,Most deprived 20% LSOAs in Wales (ranks 1-382)
          43,Percentage,W06000018,Caerphilly,Employment,Most deprived 30% LSOAs in Wales (ranks 1-574)
          71,Percentage,W06000018,Caerphilly,Employment,Most deprived 50% LSOAs in Wales (ranks 1-958)
           9,Percentage,W06000018,Caerphilly,Health,Most deprived 10% LSOAs in Wales (ranks 1-191)
          20,Percentage,W06000018,Caerphilly,Health,Most deprived 20% LSOAs in Wales (ranks 1-382)
          38,Percentage,W06000018,Caerphilly,Health,Most deprived 30% LSOAs in Wales (ranks 1-574)
          71,Percentage,W06000018,Caerphilly,Health,Most deprived 50% LSOAs in Wales (ranks 1-958)
          16,Percentage,W06000018,Caerphilly,Education,Most deprived 10% LSOAs in Wales (ranks 1-191)
          31,Percentage,W06000018,Caerphilly,Education,Most deprived 20% LSOAs in Wales (ranks 1-382)
          42,Percentage,W06000018,Caerphilly,Education,Most deprived 30% LSOAs in Wales (ranks 1-574)
          70,Percentage,W06000018,Caerphilly,Education,Most deprived 50% LSOAs in Wales (ranks 1-958)
           0,Percentage,W06000018,Caerphilly,Access to services,Most deprived 10% LSOAs in Wales (ranks 1-191)
           5,Percentage,W06000018,Caerphilly,Access to services,Most deprived 20% LSOAs in Wales (ranks 1-382)
          16,Percentage,W06000018,Caerphilly,Access to services,Most deprived 30% LSOAs in Wales (ranks 1-574)
          41,Percentage,W06000018,Caerphilly,Access to services,Most deprived 50% LSOAs in Wales (ranks 1-958)
           1,Percentage,W06000018,Caerphilly,Housing,Most deprived 10% LSOAs in Wales (ranks 1-191)
           5,Percentage,W06000018,Caerphilly,Housing,Most deprived 20% LSOAs in Wales (ranks 1-382)
          16,Percentage,W06000018,Caerphilly,Housing,Most deprived 30% LSOAs in Wales (ranks 1-574)
          43,Percentage,W06000018,Caerphilly,Housing,Most deprived 50% LSOAs in Wales (ranks 1-958)
          15,Percentage,W06000018,Caerphilly,Community safety,Most deprived 10% LSOAs in Wales (ranks 1-191)
          27,Percentage,W06000018,Caerphilly,Community safety,Most deprived 20% LSOAs in Wales (ranks 1-382)
          47,Percentage,W06000018,Caerphilly,Community safety,Most deprived 30% LSOAs in Wales (ranks 1-574)
          74,Percentage,W06000018,Caerphilly,Community safety,Most deprived 50% LSOAs in Wales (ranks 1-958)
           7,Percentage,W06000018,Caerphilly,Physical environment,Most deprived 10% LSOAs in Wales (ranks 1-191)
          15,Percentage,W06000018,Caerphilly,Physical environment,Most deprived 20% LSOAs in Wales (ranks 1-382)
          30,Percentage,W06000018,Caerphilly,Physical environment,Most deprived 30% LSOAs in Wales (ranks 1-574)
          63,Percentage,W06000018,Caerphilly,Physical environment,Most deprived 50% LSOAs in Wales (ranks 1-958)
          20,Percentage,W06000019,Blaenau Gwent,WIMD,Most deprived 10% LSOAs in Wales (ranks 1-191)
          37,Percentage,W06000019,Blaenau Gwent,WIMD,Most deprived 20% LSOAs in Wales (ranks 1-382)
          59,Percentage,W06000019,Blaenau Gwent,WIMD,Most deprived 30% LSOAs in Wales (ranks 1-574)
          76,Percentage,W06000019,Blaenau Gwent,WIMD,Most deprived 50% LSOAs in Wales (ranks 1-958)
          22,Percentage,W06000019,Blaenau Gwent,Income,Most deprived 10% LSOAs in Wales (ranks 1-191)
          35,Percentage,W06000019,Blaenau Gwent,Income,Most deprived 20% LSOAs in Wales (ranks 1-382)
          52,Percentage,W06000019,Blaenau Gwent,Income,Most deprived 30% LSOAs in Wales (ranks 1-574)
          74,Percentage,W06000019,Blaenau Gwent,Income,Most deprived 50% LSOAs in Wales (ranks 1-958)
          24,Percentage,W06000019,Blaenau Gwent,Employment,Most deprived 10% LSOAs in Wales (ranks 1-191)
          46,Percentage,W06000019,Blaenau Gwent,Employment,Most deprived 20% LSOAs in Wales (ranks 1-382)
          61,Percentage,W06000019,Blaenau Gwent,Employment,Most deprived 30% LSOAs in Wales (ranks 1-574)
          87,Percentage,W06000019,Blaenau Gwent,Employment,Most deprived 50% LSOAs in Wales (ranks 1-958)
          15,Percentage,W06000019,Blaenau Gwent,Health,Most deprived 10% LSOAs in Wales (ranks 1-191)
          41,Percentage,W06000019,Blaenau Gwent,Health,Most deprived 20% LSOAs in Wales (ranks 1-382)
          57,Percentage,W06000019,Blaenau Gwent,Health,Most deprived 30% LSOAs in Wales (ranks 1-574)
          83,Percentage,W06000019,Blaenau Gwent,Health,Most deprived 50% LSOAs in Wales (ranks 1-958)
          22,Percentage,W06000019,Blaenau Gwent,Education,Most deprived 10% LSOAs in Wales (ranks 1-191)
          50,Percentage,W06000019,Blaenau Gwent,Education,Most deprived 20% LSOAs in Wales (ranks 1-382)
          61,Percentage,W06000019,Blaenau Gwent,Education,Most deprived 30% LSOAs in Wales (ranks 1-574)
          85,Percentage,W06000019,Blaenau Gwent,Education,Most deprived 50% LSOAs in Wales (ranks 1-958)
           0,Percentage,W06000019,Blaenau Gwent,Access to services,Most deprived 10% LSOAs in Wales (ranks 1-191)
          13,Percentage,W06000019,Blaenau Gwent,Access to services,Most deprived 20% LSOAs in Wales (ranks 1-382)
          26,Percentage,W06000019,Blaenau Gwent,Access to services,Most deprived 30% LSOAs in Wales (ranks 1-574)
          50,Percentage,W06000019,Blaenau Gwent,Access to services,Most deprived 50% LSOAs in Wales (ranks 1-958)
           0,Percentage,W06000019,Blaenau Gwent,Housing,Most deprived 10% LSOAs in Wales (ranks 1-191)
           0,Percentage,W06000019,Blaenau Gwent,Housing,Most deprived 20% LSOAs in Wales (ranks 1-382)
           9,Percentage,W06000019,Blaenau Gwent,Housing,Most deprived 30% LSOAs in Wales (ranks 1-574)
          54,Percentage,W06000019,Blaenau Gwent,Housing,Most deprived 50% LSOAs in Wales (ranks 1-958)
          28,Percentage,W06000019,Blaenau Gwent,Community safety,Most deprived 10% LSOAs in Wales (ranks 1-191)
          54,Percentage,W06000019,Blaenau Gwent,Community safety,Most deprived 20% LSOAs in Wales (ranks 1-382)
          72,Percentage,W06000019,Blaenau Gwent,Community safety,Most deprived 30% LSOAs in Wales (ranks 1-574)
          91,Percentage,W06000019,Blaenau Gwent,Community safety,Most deprived 50% LSOAs in Wales (ranks 1-958)
           7,Percentage,W06000019,Blaenau Gwent,Physical environment,Most deprived 10% LSOAs in Wales (ranks 1-191)
          15,Percentage,W06000019,Blaenau Gwent,Physical environment,Most deprived 20% LSOAs in Wales (ranks 1-382)
          26,Percentage,W06000019,Blaenau Gwent,Physical environment,Most deprived 30% LSOAs in Wales (ranks 1-574)
          43,Percentage,W06000019,Blaenau Gwent,Physical environment,Most deprived 50% LSOAs in Wales (ranks 1-958)
           8,Percentage,W06000020,Torfaen,WIMD,Most deprived 10% LSOAs in Wales (ranks 1-191)
          30,Percentage,W06000020,Torfaen,WIMD,Most deprived 20% LSOAs in Wales (ranks 1-382)
          43,Percentage,W06000020,Torfaen,WIMD,Most deprived 30% LSOAs in Wales (ranks 1-574)
          58,Percentage,W06000020,Torfaen,WIMD,Most deprived 50% LSOAs in Wales (ranks 1-958)
          10,Percentage,W06000020,Torfaen,Income,Most deprived 10% LSOAs in Wales (ranks 1-191)
          32,Percentage,W06000020,Torfaen,Income,Most deprived 20% LSOAs in Wales (ranks 1-382)
          45,Percentage,W06000020,Torfaen,Income,Most deprived 30% LSOAs in Wales (ranks 1-574)
          65,Percentage,W06000020,Torfaen,Income,Most deprived 50% LSOAs in Wales (ranks 1-958)
          10,Percentage,W06000020,Torfaen,Employment,Most deprived 10% LSOAs in Wales (ranks 1-191)
          27,Percentage,W06000020,Torfaen,Employment,Most deprived 20% LSOAs in Wales (ranks 1-382)
          43,Percentage,W06000020,Torfaen,Employment,Most deprived 30% LSOAs in Wales (ranks 1-574)
          72,Percentage,W06000020,Torfaen,Employment,Most deprived 50% LSOAs in Wales (ranks 1-958)
          12,Percentage,W06000020,Torfaen,Health,Most deprived 10% LSOAs in Wales (ranks 1-191)
          30,Percentage,W06000020,Torfaen,Health,Most deprived 20% LSOAs in Wales (ranks 1-382)
          43,Percentage,W06000020,Torfaen,Health,Most deprived 30% LSOAs in Wales (ranks 1-574)
          67,Percentage,W06000020,Torfaen,Health,Most deprived 50% LSOAs in Wales (ranks 1-958)
          10,Percentage,W06000020,Torfaen,Education,Most deprived 10% LSOAs in Wales (ranks 1-191)
          27,Percentage,W06000020,Torfaen,Education,Most deprived 20% LSOAs in Wales (ranks 1-382)
          42,Percentage,W06000020,Torfaen,Education,Most deprived 30% LSOAs in Wales (ranks 1-574)
          63,Percentage,W06000020,Torfaen,Education,Most deprived 50% LSOAs in Wales (ranks 1-958)
           0,Percentage,W06000020,Torfaen,Access to services,Most deprived 10% LSOAs in Wales (ranks 1-191)
           5,Percentage,W06000020,Torfaen,Access to services,Most deprived 20% LSOAs in Wales (ranks 1-382)
          13,Percentage,W06000020,Torfaen,Access to services,Most deprived 30% LSOAs in Wales (ranks 1-574)
          35,Percentage,W06000020,Torfaen,Access to services,Most deprived 50% LSOAs in Wales (ranks 1-958)
           0,Percentage,W06000020,Torfaen,Housing,Most deprived 10% LSOAs in Wales (ranks 1-191)
           3,Percentage,W06000020,Torfaen,Housing,Most deprived 20% LSOAs in Wales (ranks 1-382)
          13,Percentage,W06000020,Torfaen,Housing,Most deprived 30% LSOAs in Wales (ranks 1-574)
          37,Percentage,W06000020,Torfaen,Housing,Most deprived 50% LSOAs in Wales (ranks 1-958)
          20,Percentage,W06000020,Torfaen,Community safety,Most deprived 10% LSOAs in Wales (ranks 1-191)
          38,Percentage,W06000020,Torfaen,Community safety,Most deprived 20% LSOAs in Wales (ranks 1-382)
          48,Percentage,W06000020,Torfaen,Community safety,Most deprived 30% LSOAs in Wales (ranks 1-574)
          72,Percentage,W06000020,Torfaen,Community safety,Most deprived 50% LSOAs in Wales (ranks 1-958)
           3,Percentage,W06000020,Torfaen,Physical environment,Most deprived 10% LSOAs in Wales (ranks 1-191)
          10,Percentage,W06000020,Torfaen,Physical environment,Most deprived 20% LSOAs in Wales (ranks 1-382)
          22,Percentage,W06000020,Torfaen,Physical environment,Most deprived 30% LSOAs in Wales (ranks 1-574)
          38,Percentage,W06000020,Torfaen,Physical environment,Most deprived 50% LSOAs in Wales (ranks 1-958)
           0,Percentage,W06000021,Monmouthshire,WIMD,Most deprived 10% LSOAs in Wales (ranks 1-191)
           5,Percentage,W06000021,Monmouthshire,WIMD,Most deprived 20% LSOAs in Wales (ranks 1-382)
           7,Percentage,W06000021,Monmouthshire,WIMD,Most deprived 30% LSOAs in Wales (ranks 1-574)
          19,Percentage,W06000021,Monmouthshire,WIMD,Most deprived 50% LSOAs in Wales (ranks 1-958)
           0,Percentage,W06000021,Monmouthshire,Income,Most deprived 10% LSOAs in Wales (ranks 1-191)
           5,Percentage,W06000021,Monmouthshire,Income,Most deprived 20% LSOAs in Wales (ranks 1-382)
           7,Percentage,W06000021,Monmouthshire,Income,Most deprived 30% LSOAs in Wales (ranks 1-574)
          26,Percentage,W06000021,Monmouthshire,Income,Most deprived 50% LSOAs in Wales (ranks 1-958)
           0,Percentage,W06000021,Monmouthshire,Employment,Most deprived 10% LSOAs in Wales (ranks 1-191)
           3,Percentage,W06000021,Monmouthshire,Employment,Most deprived 20% LSOAs in Wales (ranks 1-382)
           7,Percentage,W06000021,Monmouthshire,Employment,Most deprived 30% LSOAs in Wales (ranks 1-574)
          24,Percentage,W06000021,Monmouthshire,Employment,Most deprived 50% LSOAs in Wales (ranks 1-958)
           2,Percentage,W06000021,Monmouthshire,Health,Most deprived 10% LSOAs in Wales (ranks 1-191)
           3,Percentage,W06000021,Monmouthshire,Health,Most deprived 20% LSOAs in Wales (ranks 1-382)
           9,Percentage,W06000021,Monmouthshire,Health,Most deprived 30% LSOAs in Wales (ranks 1-574)
          22,Percentage,W06000021,Monmouthshire,Health,Most deprived 50% LSOAs in Wales (ranks 1-958)
           3,Percentage,W06000021,Monmouthshire,Education,Most deprived 10% LSOAs in Wales (ranks 1-191)
           5,Percentage,W06000021,Monmouthshire,Education,Most deprived 20% LSOAs in Wales (ranks 1-382)
          12,Percentage,W06000021,Monmouthshire,Education,Most deprived 30% LSOAs in Wales (ranks 1-574)
          21,Percentage,W06000021,Monmouthshire,Education,Most deprived 50% LSOAs in Wales (ranks 1-958)
          19,Percentage,W06000021,Monmouthshire,Access to services,Most deprived 10% LSOAs in Wales (ranks 1-191)
          36,Percentage,W06000021,Monmouthshire,Access to services,Most deprived 20% LSOAs in Wales (ranks 1-382)
          43,Percentage,W06000021,Monmouthshire,Access to services,Most deprived 30% LSOAs in Wales (ranks 1-574)
          62,Percentage,W06000021,Monmouthshire,Access to services,Most deprived 50% LSOAs in Wales (ranks 1-958)
           2,Percentage,W06000021,Monmouthshire,Housing,Most deprived 10% LSOAs in Wales (ranks 1-191)
          12,Percentage,W06000021,Monmouthshire,Housing,Most deprived 20% LSOAs in Wales (ranks 1-382)
          24,Percentage,W06000021,Monmouthshire,Housing,Most deprived 30% LSOAs in Wales (ranks 1-574)
          36,Percentage,W06000021,Monmouthshire,Housing,Most deprived 50% LSOAs in Wales (ranks 1-958)
           0,Percentage,W06000021,Monmouthshire,Community safety,Most deprived 10% LSOAs in Wales (ranks 1-191)
           9,Percentage,W06000021,Monmouthshire,Community safety,Most deprived 20% LSOAs in Wales (ranks 1-382)
          16,Percentage,W06000021,Monmouthshire,Community safety,Most deprived 30% LSOAs in Wales (ranks 1-574)
          34,Percentage,W06000021,Monmouthshire,Community safety,Most deprived 50% LSOAs in Wales (ranks 1-958)
           2,Percentage,W06000021,Monmouthshire,Physical environment,Most deprived 10% LSOAs in Wales (ranks 1-191)
           9,Percentage,W06000021,Monmouthshire,Physical environment,Most deprived 20% LSOAs in Wales (ranks 1-382)
          19,Percentage,W06000021,Monmouthshire,Physical environment,Most deprived 30% LSOAs in Wales (ranks 1-574)
          40,Percentage,W06000021,Monmouthshire,Physical environment,Most deprived 50% LSOAs in Wales (ranks 1-958)
          18,Percentage,W06000022,Newport,WIMD,Most deprived 10% LSOAs in Wales (ranks 1-191)
          32,Percentage,W06000022,Newport,WIMD,Most deprived 20% LSOAs in Wales (ranks 1-382)
          41,Percentage,W06000022,Newport,WIMD,Most deprived 30% LSOAs in Wales (ranks 1-574)
          51,Percentage,W06000022,Newport,WIMD,Most deprived 50% LSOAs in Wales (ranks 1-958)
          18,Percentage,W06000022,Newport,Income,Most deprived 10% LSOAs in Wales (ranks 1-191)
          33,Percentage,W06000022,Newport,Income,Most deprived 20% LSOAs in Wales (ranks 1-382)
          42,Percentage,W06000022,Newport,Income,Most deprived 30% LSOAs in Wales (ranks 1-574)
          54,Percentage,W06000022,Newport,Income,Most deprived 50% LSOAs in Wales (ranks 1-958)
          14,Percentage,W06000022,Newport,Employment,Most deprived 10% LSOAs in Wales (ranks 1-191)
          23,Percentage,W06000022,Newport,Employment,Most deprived 20% LSOAs in Wales (ranks 1-382)
          34,Percentage,W06000022,Newport,Employment,Most deprived 30% LSOAs in Wales (ranks 1-574)
          50,Percentage,W06000022,Newport,Employment,Most deprived 50% LSOAs in Wales (ranks 1-958)
          11,Percentage,W06000022,Newport,Health,Most deprived 10% LSOAs in Wales (ranks 1-191)
          24,Percentage,W06000022,Newport,Health,Most deprived 20% LSOAs in Wales (ranks 1-382)
          36,Percentage,W06000022,Newport,Health,Most deprived 30% LSOAs in Wales (ranks 1-574)
          51,Percentage,W06000022,Newport,Health,Most deprived 50% LSOAs in Wales (ranks 1-958)
          18,Percentage,W06000022,Newport,Education,Most deprived 10% LSOAs in Wales (ranks 1-191)
          26,Percentage,W06000022,Newport,Education,Most deprived 20% LSOAs in Wales (ranks 1-382)
          38,Percentage,W06000022,Newport,Education,Most deprived 30% LSOAs in Wales (ranks 1-574)
          57,Percentage,W06000022,Newport,Education,Most deprived 50% LSOAs in Wales (ranks 1-958)
           1,Percentage,W06000022,Newport,Access to services,Most deprived 10% LSOAs in Wales (ranks 1-191)
           6,Percentage,W06000022,Newport,Access to services,Most deprived 20% LSOAs in Wales (ranks 1-382)
          10,Percentage,W06000022,Newport,Access to services,Most deprived 30% LSOAs in Wales (ranks 1-574)
          32,Percentage,W06000022,Newport,Access to services,Most deprived 50% LSOAs in Wales (ranks 1-958)
           9,Percentage,W06000022,Newport,Housing,Most deprived 10% LSOAs in Wales (ranks 1-191)
          22,Percentage,W06000022,Newport,Housing,Most deprived 20% LSOAs in Wales (ranks 1-382)
          35,Percentage,W06000022,Newport,Housing,Most deprived 30% LSOAs in Wales (ranks 1-574)
          52,Percentage,W06000022,Newport,Housing,Most deprived 50% LSOAs in Wales (ranks 1-958)
          23,Percentage,W06000022,Newport,Community safety,Most deprived 10% LSOAs in Wales (ranks 1-191)
          38,Percentage,W06000022,Newport,Community safety,Most deprived 20% LSOAs in Wales (ranks 1-382)
          51,Percentage,W06000022,Newport,Community safety,Most deprived 30% LSOAs in Wales (ranks 1-574)
          65,Percentage,W06000022,Newport,Community safety,Most deprived 50% LSOAs in Wales (ranks 1-958)
          28,Percentage,W06000022,Newport,Physical environment,Most deprived 10% LSOAs in Wales (ranks 1-191)
          54,Percentage,W06000022,Newport,Physical environment,Most deprived 20% LSOAs in Wales (ranks 1-382)
          69,Percentage,W06000022,Newport,Physical environment,Most deprived 30% LSOAs in Wales (ranks 1-574)
          89,Percentage,W06000022,Newport,Physical environment,Most deprived 50% LSOAs in Wales (ranks 1-958)
           1,Percentage,W06000023,Powys,WIMD,Most deprived 10% LSOAs in Wales (ranks 1-191)
           6,Percentage,W06000023,Powys,WIMD,Most deprived 20% LSOAs in Wales (ranks 1-382)
          11,Percentage,W06000023,Powys,WIMD,Most deprived 30% LSOAs in Wales (ranks 1-574)
          29,Percentage,W06000023,Powys,WIMD,Most deprived 50% LSOAs in Wales (ranks 1-958)
           1,Percentage,W06000023,Powys,Income,Most deprived 10% LSOAs in Wales (ranks 1-191)
           9,Percentage,W06000023,Powys,Income,Most deprived 20% LSOAs in Wales (ranks 1-382)
          13,Percentage,W06000023,Powys,Income,Most deprived 30% LSOAs in Wales (ranks 1-574)
          28,Percentage,W06000023,Powys,Income,Most deprived 50% LSOAs in Wales (ranks 1-958)
           1,Percentage,W06000023,Powys,Employment,Most deprived 10% LSOAs in Wales (ranks 1-191)
           6,Percentage,W06000023,Powys,Employment,Most deprived 20% LSOAs in Wales (ranks 1-382)
          10,Percentage,W06000023,Powys,Employment,Most deprived 30% LSOAs in Wales (ranks 1-574)
          22,Percentage,W06000023,Powys,Employment,Most deprived 50% LSOAs in Wales (ranks 1-958)
           1,Percentage,W06000023,Powys,Health,Most deprived 10% LSOAs in Wales (ranks 1-191)
           5,Percentage,W06000023,Powys,Health,Most deprived 20% LSOAs in Wales (ranks 1-382)
          13,Percentage,W06000023,Powys,Health,Most deprived 30% LSOAs in Wales (ranks 1-574)
          20,Percentage,W06000023,Powys,Health,Most deprived 50% LSOAs in Wales (ranks 1-958)
           3,Percentage,W06000023,Powys,Education,Most deprived 10% LSOAs in Wales (ranks 1-191)
           5,Percentage,W06000023,Powys,Education,Most deprived 20% LSOAs in Wales (ranks 1-382)
